Single Family Residential,57 Seville St,San Francisco,CA,94112,949000,2,1.0,SF District 10,1146,2692,1924
Other,972 Elm St,San Jose,CA,95126,1,,,SAN JOSE,,19000,
Single Family Residential,2118 Yosemite Dr,Milpitas,CA,95035,1998888,4,3.0,MILPITAS,2029,6420,1970
Townhouse,1082 Almaden Village Ln,San Jose,CA,95120,1590000,3,2.5,SAN JOSE,1681,,1989
Townhouse,3388 Landess Ave Unit A,San Jose,CA,95132,899888,3,1.5,SAN JOSE,1130,816,1970
Single Family Residential,147 Bronte St,San Francisco,CA,94110,2595000,4,3.5,SF District 9,2452,1751,1908
Condo/Co-op,1601 Pacific Ave #406,San Francisco,CA,94109,1195000,3,2.0,SF District 8,1345,7361,2000
Vacant Land,640 Lakehaven Dr,Sunnyvale,CA,94089,5800000,,,SUNNYVALE,,43560,
Condo/Co-op,40 W 3rd Ave #603,San Mateo,CA,94402,2268000,2,2.0,SAN MATEO,2300,,1980
Condo/Co-op,1445 Fruitdale Ave #121,San Jose,CA,95128,780000,2,2.0,Central San Jose,1170,,2008
Multi-Family (5+ Unit),405 Kipling St,Palo Alto,CA,94301,3995000,4,4.0,PALO ALTO,2196,5936,1900
Multi-Family (2-4 Unit),1127 Ayala Dr,Sunnyvale,CA,94086,2150000,8,4.0,Sunnyvale,3072,7696,1964
Single Family Residential,358 Bangor Ave,San Jose,CA,95123,1450000,4,2.0,BLOSSOM VALLEY,1683,6825,1968
Condo/Co-op,425 1st St #2402,San Francisco,CA,94105,2085000,2,2.0,SF District 9,1309,56024,2008
Single Family Residential,635 29th St,San Francisco,CA,94131,3495000,5,5.0,SF District 5,3221,2848,1900
Single Family Residential,185 Harcross Rd,Woodside,CA,94062,4688000,4,3.0,WOODSIDE,3069,50530,1956
Single Family Residential,998 Governors Bay Dr,Redwood Shores,CA,94065,3398000,5,3.0,Redwood Shores,3040,5029,1994
Single Family Residential,45640 Parkmeadow Ct,Fremont,CA,94539,1828000,3,2.0,WEIBEL,1504,12103,1986
Townhouse,1359 Highland Ct,Milpitas,CA,95035,798000,3,1.5,MILPITAS,1216,981,1971
Single Family Residential,39061 Applegate Ter,Fremont,CA,94536,1588000,3,2.5,FREMONT,1474,5050,1989
Single Family Residential,Meridian at McClellan Unit 3 Plan,Cupertino,CA,95014,5230000,5,4.5,Cupertino,3570,,
Townhouse,21408 Dana Point Ln,Cupertino,CA,95014,2557990,4,3.5,Cupertino,1933,,2024
Mobile/Manufactured Home,433 Sylvan Ave #112,Mountain View,CA,94041,335900,2,2.0,MOUNTAIN VIEW,1100,,2012
Single Family Residential,439 Detroit St,San Francisco,CA,94131,1998000,4,2.5,SF District 4,1956,4991,1947
Condo/Co-op,1101 S Main St #329,Milpitas,CA,95035,550000,1,1.0,Milpitas,768,769,2007
Single Family Residential,172 Linda St,San Francisco,CA,94110,675000,2,1.0,SF District 5,,1825,1907
Mobile/Manufactured Home,4271 N First St #131,San Jose,CA,95134,415000,2,2.0,SAN JOSE,1527,,1980
Single Family Residential,577 Amboy Dr,San Jose,CA,95136,1649000,5,2.5,SAN JOSE,1954,6000,1975
Condo/Co-op,3136 Fulton St #3,San Francisco,CA,94118,1395000,4,2.5,SF District 1,1793,2906,2001
Single Family Residential,449 Farrel Ct,Mountain View,CA,94043,1820000,3,2.5,Mountain View,1375,2342,1998
Single Family Residential,1979 Momentum Dr,Milpitas,CA,95035,1688000,3,3.5,MILPITAS,2497,1914,2015
Condo/Co-op,951 S 12th St #301,San Jose,CA,95112,750000,2,2.0,Central San Jose,1102,1363,1992
Condo/Co-op,1201 Sutter St #408,San Francisco,CA,94109,1099000,2,2.0,SF District 8,,8524,2022
Single Family Residential,1024 Masonic Ave,San Francisco,CA,94117,1899000,4,2.5,SF District 5,3245,2750,1904
Townhouse,804 Bond Pl,Santa Clara,CA,95051,1450000,3,2.5,SANTA CLARA,1791,1657,1992
Condo/Co-op,1103 Dolores St,San Francisco,CA,94110,2895000,3,3.5,SF District 5,2345,2500,1900
Condo/Co-op,1107 Artemisia Ter,Sunnyvale,CA,94086,2070995,4,4.0,Sunnyvale,2219,,2024
Mobile/Manufactured Home,4141 Deep Creek Rd #34,Fremont,CA,94555,155000,2,2.0,Besaro,810,,1972
Townhouse,26 Tidal Way,San Mateo,CA,94401,1198800,2,2.5,SAN MATEO,1235,,2017
Single Family Residential,189 College Ave #3,San Francisco,CA,94112,688000,1,1.0,SF District 9,,2497,1910
Townhouse,1076 Aster Ave,Sunnyvale,CA,94086,1798000,3,2.5,SUNNYVALE,1760,924,2018
Vacant Land,32513 Mission Blvd,Hayward,CA,94544,1995000,,,Hayward,,,
Condo/Co-op,10 Crystal Springs Rd #1503,San Mateo,CA,94402,1550000,2,3.0,SAN MATEO,1698,,2008
Condo/Co-op,2779 Folsom St #6,San Francisco,CA,94110,2150000,3,4.0,SF District 9,2627,8217,2021
Single Family Residential,5129 Curtis St,Fremont,CA,94538,1858000,4,2.0,BLACOW,1302,6720,1961
Condo/Co-op,1097 Green St #6,San Francisco,CA,94133,1275000,1,1.0,SF District 8,1040,9911,1910
Single Family Residential,879 Pepper Pl,Milpitas,CA,95035,1398888,3,3.5,MILPITAS,1726,1497,2017
Other,200 N Abbott Ave,Milpitas,CA,95035,6500000,,,MILPITAS,,48787,
Single Family Residential,120 Quintara St,San Francisco,CA,94116,1995000,3,2.0,SF District 2,1797,3297,1920
Other,4103 Old Trace Rd,Palo Alto,CA,94306,8000000,,,PALO ALTO,,44701,
Vacant Land,0 E Hedding St,San Jose,CA,95112,899000,,,SAN JOSE,,8123,
Condo/Co-op,2861 Casals Ct,San Jose,CA,95148,829000,3,1.0,EVERGREEN,1000,2016,1979
Other,2337-2339 Judah St,San Francisco,CA,94122,1195000,4,2.0,SF District 2,2383,2375,1945
Condo/Co-op,845 N Humboldt St #304,San Mateo,CA,94401,845000,2,2.0,San Mateo,1204,1114920,1965
Single Family Residential,6275 Thornton Ave,Newark,CA,94560,1350000,4,1.0,CENTRAL NEWARK,1148,7000,1932
Condo/Co-op,2425 Jubilee Ln,San Jose,CA,95131,525000,1,1.0,San Jose,645,1771,1990
Condo/Co-op,436 Costa Mesa Ter Unit C,Sunnyvale,CA,94085,854950,2,1.0,SUNNYVALE,880,901,1985
Single Family Residential,1253 Manzano Way,Sunnyvale,CA,94089,1598000,3,2.0,SUNNYVALE,1108,5500,1955
Condo/Co-op,2250 Monroe St #260,Santa Clara,CA,95050,729888,2,2.0,SANTA CLARA,913,913,1987
Townhouse,4194 Sophia Way,San Jose,CA,95134,1100000,2,2.5,SAN JOSE,1130,727,1993
Single Family Residential,1243 Woodside Rd,Redwood City,CA,94061,2000000,3,2.0,REDWOOD CITY,1510,10800,1948
Multi-Family (5+ Unit),827 University Ave,Palo Alto,CA,94301,5200000,10,8.0,PALO ALTO,6300,12600,1955
Other,7843 Railroad Ave,Newark,CA,94560,1400000,,,NEWARK,,18750,
Condo/Co-op,2315 Saidel Dr #1,San Jose,CA,95124,638000,2,1.0,SAN JOSE,810,,1973
Townhouse,1138 Cherryview Ln,San Jose,CA,95118,1049000,3,2.5,SAN JOSE,1693,,1983
Townhouse,Plan 3BX Plan,Mountain View,CA,94040,1753990,3,2.5,Mountain View,1528,,
Condo/Co-op,1458 Hudson St #310,Redwood City,CA,94061,590000,1,1.0,REDWOOD CITY,710,,1970
Single Family Residential,1552 Jefferson Ave,Redwood City,CA,94062,2748000,5,3.0,REDWOOD CITY,2700,6750,1930
Condo/Co-op,1610 Sacramento St #7,San Francisco,CA,94109,1195000,2,2.0,SAN FRANCISCO,1167,4788,2002
Single Family Residential,Meridian at McClellan Unit 4 Plan,Cupertino,CA,95014,5230000,5,4.5,Cupertino,3570,,
Condo/Co-op,1317 Hyde St #4,San Francisco,CA,94109,1245000,2,1.5,SF District 8,1252,4157,1909
Single Family Residential,1308 Harker Ave,Palo Alto,CA,94301,10270000,7,7.5,Palo Alto,5903,10000,2011
Mobile/Manufactured Home,1220 Vienna Dr #476,Sunnyvale,CA,94089,319900,3,2.0,SUNNYVALE,1716,,1999
Other,746 Tunitas Creek Rd,Half Moon Bay,CA,94019,3436400,3,2.0,HALF MOON BAY,1608,3858980,1901
Vacant Land,00 Bella Madeira Ln,San Jose,CA,95127,3850000,,,SAN JOSE,,6708240,
Single Family Residential,1721 Virginia Ave,Redwood City,CA,94061,3480000,4,3.5,Redwood City,2817,,2024
Single Family Residential,490 Las Pulgas Dr,Woodside,CA,94062,13850000,4,7.0,WOODSIDE,10504,231739,2014
Single Family Residential,5902 Deerland Ct,San Jose,CA,95124,3200000,4,3.0,SAN JOSE,3335,7992,1981
Townhouse,545 Saco Ter,Sunnyvale,CA,94089,1398000,3,2.5,SUNNYVALE,1554,577,2008
Townhouse,44903 Bandwidth Cmn #1001,Fremont,CA,94538,1163880,2,2.5,Fremont,1291,,2024
Townhouse,1204 S Hummingbird Ln,San Mateo,CA,94402,1198000,2,2.5,San Mateo,1223,5843,2012
Condo/Co-op,1000 North Point St #1607,San Francisco,CA,94109,1225000,2,1.0,SF District 8,,26401,1964
Single Family Residential,2816 23rd St,San Francisco,CA,94110,1089000,4,3.5,SF District 9,1856,2250,1900
Condo/Co-op,308 Torrey Pine Ter #503,Sunnyvale,CA,94086,979118,1,1.0,Sunnyvale,988,,2024
Condo/Co-op,18 Lansing St #205,San Francisco,CA,94105,999000,1,2.0,SF District 9,1580,10062,1928
Single Family Residential,1415 Lochner Dr,San Jose,CA,95127,1150000,4,2.0,SAN JOSE,1000,5000,1958
Condo/Co-op,880 E Fremont #701,Sunnyvale,CA,94087,645000,1,1.0,PANAMA PARK,712,,1987
Townhouse,4546 Bartolo Ter,Fremont,CA,94536,768800,3,1.5,RANCHO CORONADO,1166,968,1971
Single Family Residential,358 Wheat Grass Ter,Fremont,CA,94539,1698000,4,2.5,FREMONT,1785,2008,2010
Mobile/Manufactured Home,510 Saddlebrook Dr #315,San Jose,CA,95136,559900,3,2.0,SAN JOSE,1525,,2023
Condo/Co-op,800 N Delaware St #203,San Mateo,CA,94401,568000,1,1.0,San Mateo County,693,1114920,1965
Single Family Residential,1549 Jupiter Way,Milpitas,CA,95035,1729000,6,4.0,MILPITAS,2114,8058,1960
Vacant Land,"802 Colleen Dr, Parcel 5, Lot 46",San Jose,CA,95123,899000,,,SAN JOSE,
Single Family Residential,6598 Picardy Pl,Newark,CA,94560,1349999,3,2.0,Newark,1100,6633,1961
Single Family Residential,3841 Howe Ct,Fremont,CA,94538,2500000,7,3.0,Fremont,1323,7458,1958
Single Family Residential,40772 Blacow Rd,Fremont,CA,94538,2249999,4,4.5,Fremont,2543,6000,2024
Condo/Co-op,34387 Enea Ter,Fremont,CA,94555,429000,1,1.0,FREMONT,453,,1983
Other,6805 Almaden Rd,San Jose,CA,95120,8500000,,,SAN JOSE,,56628,
Mobile/Manufactured Home,208 El Bosque Dr #208,San Jose,CA,95134,429000,2,3.0,SAN JOSE,1464,,2020
Mobile/Manufactured Home,1225 Vienna Dr #130,Sunnyvale,CA,94089,319900,3,2.0,SUNNYVALE,1440,,1991
Single Family Residential,290 S 20th St,San Jose,CA,95116,1290000,5,3.0,San Jose,1760,6500,1925
Vacant Land,758 Loma,Redwood City,CA,94062,549000,,,REDWOOD CITY,,11000,
Single Family Residential,1436 Diamond St,San Francisco,CA,94131,1795000,2,2.0,SF District 5,1312,2121,1940
Single Family Residential,619 26th Ave,San Mateo,CA,94403,1800000,3,1.0,SAN MATEO,1370,5400,1947
Condo/Co-op,181 Fremont St Unit 54L,San Francisco,CA,94105,1045000,1,1.0,SF District 9,580,,2018
Single Family Residential,6056 Evanstone Pl,San Jose,CA,95123,1190000,3,2.5,San Jose,1328,1878,1994
Condo/Co-op,113 Mohave Cmn #24,Fremont,CA,94539,749000,2,2.0,WARM SPRINGS,1200,27526,1986
Vacant Land,3678 Madrid Ct,San Jose,CA,95132,750000,,,SAN JOSE,,19602,
Single Family Residential,6700 Mill Creek Rd,Fremont,CA,94539,3998000,5,3.0,MISSION SAN JOSE,4045,314503,1984
Single Family Residential,846 A-B Highland Ave,San Mateo,CA,94401,2575000,2,1.0,SAN MATEO,2425,7625,1921
Townhouse,935 Glen Valley Ter,Sunnyvale,CA,94085,999000,1,1.5,SUNNYVALE,1071,289,2010
Condo/Co-op,72 Peter Coutts Cir,Stanford,CA,94305,1150000,2,2.0,STANFORD,1522,1282,1982
Single Family Residential,2218 47th Ave,San Francisco,CA,94116,1399000,3,2.0,SF District 2,1189,3001,1948
Single Family Residential,14080 Jerilyn Dr,San Jose,CA,95127,940000,2,1.0,San Jose,806,5355,1951
Mobile/Manufactured Home,690 Persian Dr #31,Sunnyvale,CA,94089,249900,2,2.0,SUNNYVALE,1458,,2001
Multi-Family (2-4 Unit),726-728 10th Ave,San Mateo,CA,94402,1650000,3,,19th Avenue Park/Sun,,4748,
Single Family Residential,355 Palo Alto Ave,Mountain View,CA,94041,2698000,3,2.0,MOUNTAIN VIEW,1512,7230,1912
Condo/Co-op,2001 Mcallister St #242,San Francisco,CA,94118,769000,1,1.0,SF District 6,715,98110,2002
Condo/Co-op,2623 Copa Del Oro Dr,Union City,CA,94587,580000,2,2.0,VILLA DE ORO,908,33401,1986
Multi-Family (5+ Unit),3946-3954 17th St,San Francisco,CA,94114,2395000,15,3.0,SF District 5,6996,4000,1910
Condo/Co-op,1 Baldwin Ave #717,San Mateo,CA,94401,699000,2,2.0,SAN MATEO,1400,,1988
Condo/Co-op,2303 Warfield Way Unit B,San Jose,CA,95122,659999,2,1.0,SAN JOSE,885,,1979
Single Family Residential,3756 Versailles Ct,San Jose,CA,95127,1250000,3,2.5,EAST FOOTHILLS,1555,2800,1996
Condo/Co-op,1160 Mission St #510,San Francisco,CA,94103,699000,1,1.0,SF District 9,755,43557,2008
Single Family Residential,4577 Niland St,Union City,CA,94587,2488950,5,4.0,UNION CITY,3160,5000,2006
Townhouse,Residence F3 Plan,Fremont,CA,94536,1458880,3,2.0,Fremont,1897,,
Condo/Co-op,239 Elm St #6,San Mateo,CA,94401,879000,2,2.0,SAN MATEO,1040,,1975
Townhouse,Plan 2 Plan,Milpitas,CA,95035,1499990,4,3.5,Milpitas,1847,,
Single Family Residential,334 Bowdoin St,San Francisco,CA,94134,1099000,2,1.0,SF District 10,1350,2550,1931
Condo/Co-op,Plan 4 Plan,Sunnyvale,CA,94089,1544990,2,2.5,Sunnyvale,1535,,
Condo/Co-op,1 Western Shore Ln #3,San Francisco,CA,94115,550000,2,1.0,SF District 6,840,,
Single Family Residential,2773 Mclaughlin Ave,San Jose,CA,95121,1295000,3,2.0,SAN JOSE,1232,6200,1967
Condo/Co-op,8097 Cabernet Ct,San Jose,CA,95135,869990,2,2.0,SAN JOSE,1803,,1978
Townhouse,1646 Elderberry Way,San Jose,CA,95125,1350000,3,2.5,SAN JOSE,2010,,1973
Multi-Family (5+ Unit),813-817 Kansas St,San Francisco,CA,94107,1995000,9,6.0,SF District 9,4945,2495,1911
Condo/Co-op,1440 Broadway St #305,San Francisco,CA,94109,1025000,2,2.0,SF District 8,1062,12449,1982
Condo/Co-op,808 Laurel Ave #212,San Mateo,CA,94401,675000,2,1.0,San Mateo,1032,23164,1961
Townhouse,2531 Village Dr,Union City,CA,94587,870000,2,2.5,UNION CITY,1273,56811,1984
Condo/Co-op,1853 Almaden Rd #214,San Jose,CA,95125,579800,1,1.0,SAN JOSE,646,,2024
Condo/Co-op,765 Market St Unit 34A,San Francisco,CA,94103,6500000,4,4.5,SF District 9,4550,,
Condo/Co-op,5677 Pandorea Ter,Newark,CA,94560,1125000,3,3.0,NEWARK,1503,37762,2017
Single Family Residential,1861 Middlefield Rd,Palo Alto,CA,94301,3998000,3,2.5,PALO ALTO,1979,7000,1940
Condo/Co-op,1160 Mission St #1607,San Francisco,CA,94103,799000,2,2.0,SF District 9,1043,,2008
Mobile/Manufactured Home,1220 Vienna Dr #498,Sunnyvale,CA,94089,299000,3,2.0,SUNNYVALE,1600,,2020
